1501026545.3258934,68.0
1501026898.1934168,65.0
1501027009.0792198,75.0
1501027817.8255599,68.0
1501028029.0706656,66.0
1501028371.0868335,67.0
1501028507.5880322,69.0
1501028973.8231628,66.0
1501029246.961841,66.0
1501029952.9505332,64.0
1501030942.9668355,65.0
1501031257.4539292,65.0
1501031783.5782466,64.0
1501031876.3446794,65.0
1501032252.8274925,63.0
1501032668.0830638,61.0
1501032904.3431087,61.99999999999999
1501033249.7182226,64.0
1501033360.582974,66.0
1501034213.8339584,65.0
1501034453.5944822,61.0
1501034953.5840492,61.0
1501035450.960723,59.0
1501035822.0895753,61.99999999999999
1501036198.33623,61.0
1501037080.2170396,63.0
1501037879.4790082,61.99999999999999
1501038756.3428102,61.0
1501038931.7208622,57.0
1501039086.346119,60.0
1501039813.3499453,61.0
1501040308.348658,61.99999999999999
1501040645.9731197,64.0
1501040854.6124244,69.0
1501041730.9707813,61.0
1501042328.8562999,61.0
1501042545.354108,68.0
1501042808.2239761,73.0
1501043096.7298083,73.0
1501043295.2332094,70.0
1501043594.1156425,65.0
1501043893.1005697,72.0
1501044282.2261684,61.0
1501044418.8681862,61.0
1501044684.2421978,63.0
1501045047.6213782,67.0
1501045506.854099,78.0
1501045635.6179113,61.0
1501046032.3680606,73.0
1501046454.7466383,83.0
1501047080.3714645,61.99999999999999
1501047350.7442992,89.0
1501047618.61512,65.0
1501047760.249979,74.0
1501047987.0012386,72.0
1501048672.7496028,73.0
1501048737.123448,70.0
1501049069.4852748,74.0
1501049916.7293603,83.0
1501050542.332841,60.0
1501052480.4471245,81.0
1501053031.078628,73.0
1501053206.198781,63.0
1501053540.453535,60.0
1501053803.20532,65.0
1501054099.581305,73.0
1501054269.6970282,74.0
1501054792.3239794,89.0
1501055122.0787463,75.0
1501055410.704153,83.0
1501055694.3187447,79.0
1501055779.4419482,88.0
1501056302.5778542,65.0
1501056547.440528,77.0
1501056740.8215656,69.0
1501057196.9524024,73.0
1501057480.4405427,73.0
1501057544.82073,75.0
1501057957.2010956,64.0
1501058521.5818672,76.0
1501058655.7013779,66.0
1501058918.4586074,67.0
1501059397.9517598,61.0
1501059696.9526126,63.0
1501060057.8280191,73.0
1501060642.5785117,61.0
1501061224.822113,63.0
1501061673.204481,65.0
1501061987.5757565,65.0
1501062222.0694695,70.0
1501062582.954175,71.0
1501062822.585023,72.0
1501063154.9430885,74.0
1501063513.2081513,85.0
1501063822.4468083,60.0
1501064010.456058,71.0
1501064399.6916754,68.0
1501064497.7065332,71.0
1501064884.3234203,77.0
1501065809.6917527,64.0
1501066242.5709631,78.0
1501066716.8330016,81.0
1501066925.572111,73.0
1501067695.7110066,65.0
1501068540.703814,66.0
1501068777.7103553,75.0
1501069236.2026548,73.0
1501070144.082688,70.0
1501070221.4476318,69.0
1501070654.0807662,65.0
1501071001.7009642,72.0
1501071372.6934292,69.0
1501071614.8284392,67.0
1501072016.8237307,63.0
1501072356.9509463,65.0
1501072524.57443,72.0
1501073235.951704,67.0
1501073310.6980536,65.0
1501073689.5744615,69.0
1501074143.2059348,61.99999999999999
1501074328.693491,65.0
1501074406.0819144,72.0
1501074854.460348,91.0
1501075220.4577336,68.0
1501075323.583276,61.0
1501075712.7035425,70.0
1501076060.7002692,70.0
1501076143.075663,75.0
1501076514.585874,74.0
1501076898.4536319,61.0
1501086738.3393388,65.0
1501087239.8269582,76.0
1501087425.2069683,74.0
1501087780.4519098,58.0
1501088056.0708423,67.0
1501088975.4462366,67.0
1501089392.584837,67.0
1501089634.7125125,76.0
1501089982.5857012,86.0
1501090505.5843897,74.0
1501090631.839087,59.0
1501091152.4465518,69.0
1501091289.0870805,70.0
1501092087.8241944,59.0
1501092858.3362732,77.0
1501093131.3350987,75.0
1501093614.8363452,86.0
1501093972.9573212,82.0
1501094351.7133484,79.0
1501094660.954857,76.0
1501095003.0875015,85.0
1501095162.203673,86.0
1501095484.4647703,80.0
1501095966.4638357,89.0
1501096115.9473839,74.0
1501096718.9488218,81.0
1501099081.4484859,91.0
1501099341.4518428,85.0
1501100013.8340755,85.0
1501100907.4655786,82.0
1501101288.698297,75.0
1501101458.6987026,81.0
1501102220.9487722,88.0
1501102380.7128496,81.0
1501102818.587363,79.0
1501129648.0034273,65.0
1501129938.8869228,78.0
1501130029.0154834,89.0
1501130289.1373103,63.0
1501130680.6395726,77.0
1501132286.6491318,68.0
1501135574.386394,61.0
1501135984.0256684,68.0
1501136107.6467962,69.0
1501136728.1373737,81.0
1501137459.7655272,79.0
1501138598.0126586,74.0
1501139698.5144446,79.0
1501139798.9069302,77.0
1501140733.2730377,76.0
1501142812.8971596,63.0
1501143873.1525416,56.0
1501144091.8920794,69.0
1501144359.52138,65.0
1501144426.4008849,72.0
1501145567.0366626,73.0
1501145775.02495,58.0
1501145952.773758,61.0
1501146395.8940737,61.99999999999999
1501146566.0379438,68.0
1501146797.780984,72.0
1501147145.650348,70.0
1501147653.4018288,61.0
1501148076.274106,77.0
1501148290.2714498,70.0
1501148723.398492,74.0
1501149053.4143043,67.0
1501149270.0307543,67.0
1501149664.6625683,68.0
1501149762.5227578,76.0
1501150195.533737,65.0
1501150327.0300746,71.0
1501150757.5334582,63.0
1501151345.0349696,56.0
1501151868.1489096,64.0
1501152355.1523728,55.0
1501152561.2827556,56.0
1501152898.9157057,61.99999999999999
1501153027.7857876,58.0
1501153504.2939415,83.0
1501154151.043607,75.0
1501154581.2850463,69.0
1501154859.4126391,70.0
1501155957.0348184,79.0
1501156026.5415301,72.0
1501156892.543769,69.0
1501157344.4075367,81.0
1501157772.2935429,67.0
1501157903.7798645,78.0
1501158086.7828975,75.0
1501158684.7868478,81.0
1501159017.4210994,65.0
1501159081.923031,69.0
1501159331.9071293,72.0
1501159664.5428479,77.0
1501160143.9195666,73.0
1501160453.4173832,70.0
1501160721.4218407,65.0
1501161025.5355291,88.0
1501161375.2858622,67.0
1501161514.5464742,68.0
1501161950.1749337,58.0
1501162563.7942774,65.0
1501162937.5385442,67.0
1501163050.9273725,65.0
1501163909.1777413,71.0
1501164043.176035,64.0
1501164509.6608276,78.0
1501164780.3016703,78.0
1501164937.537096,85.0
1501165231.287495,74.0
1501165656.4298725,61.99999999999999
1501165823.427037,89.0
1501166697.0445886,69.0
1501166849.1628823,70.0
1501167086.1803613,74.0
1501167400.5391066,66.0
1501167488.1677012,65.0
1501167952.040257,65.0
1501168150.5393147,69.0
1501168472.8011327,65.0
1501168725.2949607,59.0
1501169184.1835146,65.0
1501170339.0412087,66.0
1501170483.426162,78.0
1501170756.550395,78.0
1501171032.4264414,65.0
1501171331.1691527,65.0
1501171424.049843,70.0
1501172091.5534906,57.0
1501172192.1703787,61.0
1501172550.4230964,57.0
1501172692.3090477,61.0
1501172893.304582,58.0
1501173246.2949018,59.0
1501173947.3115335,59.0
1501174483.4257932,67.0
1501174560.8110745,65.0
1501176639.1795487,64.0
1501177455.6799731,66.0
1501177857.6740742,82.0
1501178329.0590153,70.0
1501178563.5750294,59.0
1501178875.2037396,100.0
1501179230.6883442,69.0
1501179467.8287697,61.99999999999999
1501179694.457409,61.0
1501179995.9407756,67.0
1501180093.8214972,81.0
1501180748.1928458,67.0
1501180941.4408963,64.0
1501181242.9415903,54.0
1501181366.5794744,70.0
1501181655.079584,80.0
1501182098.2077117,68.0
1501182512.6945016,103.0
1501182731.7100847,88.0
1501183138.5730305,81.0
1501183666.6985106,69.0
1501183810.8274732,73.0
1501184290.08759,74.0
1501184740.8268433,72.0
1501185250.9467952,69.0
1501185632.0843644,74.0
1501185982.5782526,65.0
1501186405.1986418,69.0
1501186487.574923,74.0
1501187087.956181,93.0
1501187340.5858142,75.0
1501187477.2137432,87.0
1501188105.948975,69.0
1501188258.083961,78.0
1501188595.6992207,74.0
1501189026.2088003,75.0
1501189304.5822062,74.0
1501190016.087119,80.0
1501190106.213036,77.0
1501190428.4573474,74.0
1501191126.9516578,73.0
1501191665.5915995,76.0
1501191794.4670305,75.0
1501191949.2025478,78.0
1501192737.9513602,81.0
1501192915.9641047,81.0
1501193232.9524715,66.0
1501193746.0759976,78.0
1501194026.9690387,72.0
1501224495.51188,72.0
1501224881.8866048,63.0
1501226803.63437,64.0
1501227009.7664578,65.0
1501227357.634695,67.0
1501227455.5229425,69.0
1501228220.9016728,65.0
1501228537.8881469,72.0
1501228635.9024255,78.0
1501228909.1353621,70.0
1501229254.5105915,82.0
1501229535.5119064,71.0
1501229770.1380637,67.0
1501230239.395955,67.0
1501231234.2779918,65.0
1501231306.3869386,65.0
1501231896.763813,65.0
1501232082.27037,66.0
1501232386.388744,64.0
1501233067.4026847,65.0
1501233335.5159597,63.0
1501233559.652634,79.0
1501234665.270583,77.0
1501234971.7802079,67.0
1501235180.3917289,69.0
1501235569.399882,70.0
1501235816.772603,63.0
1501235992.015574,72.0
1501236350.391559,63.0
1501236592.7771482,65.0
1501236995.028213,61.99999999999999
1501237178.1582732,89.0
1501237572.5222068,81.0
1501237727.1524353,66.0
1501238144.7853158,83.0
1501238353.534512,66.0
1501238711.7826128,68.0
1501239095.9049742,69.0
1501239392.4072328,67.0
1501239590.9021533,66.0
1501240096.160086,63.0
1501240263.7815006,79.0
1501240928.4099274,74.0
1501241209.40525,68.0
1501241430.8951764,68.0
1501242224.537531,76.0
1501242755.5398984,74.0
1501242995.150766,69.0
1501243296.7793596,65.0
1501244123.897451,61.0
1501244533.7893887,70.0
1501244618.908695,79.0
1501245121.5408726,75.0
1501245420.527638,71.0
1501245729.7746253,65.0
1501246090.6624892,69.0
1501246227.2923436,72.0
1501246546.788781,69.0
1501247147.2870283,74.0
1501247216.9054542,74.0
1501247562.278629,77.0
1501247696.2811608,72.0
1501248098.4012465,72.0
1501248312.4013572,77.0
1501248766.5099273,71.0
1501249335.5363636,83.0
1501249621.5438704,67.0
1501249838.167304,71.0
1501249907.796484,68.0
1501250376.7874577,69.0
1501250936.0373769,68.0
1501251083.0333695,69.0
1501251513.6538503,66.0
1501251717.1606083,61.0
1501252608.657042,74.0
1501253075.0398679,73.0
1501253649.6645508,74.0
1501253734.673764,77.0
1501254131.541133,81.0
1501254407.2815135,72.0
1501254677.9253416,61.0
1501254984.4226608,78.0
1501255373.5413861,88.0
1501255664.5390666,69.0
1501256239.4123182,79.0
1501256406.9089003,74.0
1501256863.037697,76.0
1501257435.1747053,91.0
1501257747.0349302,66.0
1501258269.1679313,73.0
1501258519.1690574,78.0
1501258977.0537145,73.0
1501259232.2990503,77.0
1501259309.5428085,81.0
1501261421.614757,146.0
1501261426.613379,146.0
1501261431.613832,146.0
1501261436.622029,143.0
1501261441.625258,143.0
1501261446.6181211,151.0
1501261451.613949,162.0
1501261456.635985,162.0
1501261521.6181,144.0
1501261546.613473,157.0
1501261566.6179771,146.0
1501261571.613782,144.0
1501261576.611302,156.0
1501261581.623741,155.0
1501261586.625861,161.0
1501261591.6211991,164.0
1501261596.63756,162.0
1501261601.614286,153.0
1501261611.619228,144.0
1501261616.618734,159.0
1501261626.6214461,144.0
1501261631.619285,144.0
1501261636.618728,144.0
1501261641.619308,144.0
1501261646.622926,144.0
1501261651.623025,144.0
1501261656.619457,144.0
1501261661.620457,141.0
1501261666.6293201,162.0
1501261671.617872,165.0
1501261676.614582,160.0
1501261681.6145759,151.0
1501261686.615006,153.0
1501261691.616808,156.0
1501261696.61952,153.0
1501261701.61516,150.0
1501261706.615233,149.0
1501261711.625565,149.0
1501261716.615815,148.0
1501261721.612952,153.0
1501261726.6132,157.0
1501261731.6134439,147.0
1501261736.614837,157.0
1501261741.617528,157.0
1501261746.619008,147.0
1501261751.613542,147.0
1501261756.613769,147.0
1501261761.616385,147.0
1501261766.613852,148.0
1501261771.613646,148.0
1501261776.613822,149.0
1501261781.624533,148.0
1501261786.617074,148.0
1501261791.6146111,148.0
1501261796.612306,147.0
1501261801.613931,147.0
1501261806.6161861,148.0
1501261811.618777,148.0
1501261816.614492,148.0
1501261821.615006,148.0
1501261826.615403,148.0
1501261831.617215,148.0
1501261836.615249,148.0
1501261841.614918,148.0
1501261846.6152,148.0
1501261851.625969,149.0
1501261856.618619,149.0
1501261861.615233,149.0
1501261866.615344,149.0
1501261871.615369,147.0
1501261876.617486,144.0
1501261886.611221,147.0
1501261891.613408,147.0
1501261896.623864,147.0
1501261901.616517,146.0
1501261906.61398,147.0
1501261911.614266,147.0
1501261916.613889,146.0
1501261921.61549,144.0
1501261926.617933,149.0
1501261931.614403,160.0
1501261936.614224,161.0
1501261941.6150289,157.0
1501261946.617093,162.0
1501261951.61439,162.0
1501261956.614477,146.0
1501261961.614441,146.0
1501261966.625377,148.0
1501261971.618552,147.0
1501261976.615302,149.0
1501261981.614887,149.0
1501261986.6148481,150.0
1501261991.616894,150.0
1501261996.620312,153.0
1501262001.616856,151.0
1501262006.627934,152.0
1501262011.627953,150.0
1501262016.6180549,149.0
1501262021.617591,149.0
1501262027.521934,149.0
1501262032.521835,149.0
1501262037.521918,159.0
1501262042.532937,160.0
1501262047.523447,160.0
1501262052.5198479,160.0
1501262082.520595,157.0
1501262087.530991,157.0
1501262092.523313,157.0
1501262097.563477,156.0
1501262102.521137,157.0
1501262107.520927,156.0
1501262112.52545,151.0
1501262117.672286,151.0
1501262137.52419,150.0
1501262142.5214381,157.0
1501262147.523321,156.0
1501262152.521396,150.0
1501262157.541994,149.0
1501262162.525756,149.0
1501262167.521712,149.0
1501262172.521745,149.0
1501262177.532051,149.0
1501262182.524746,149.0
1501262187.521997,148.0
1501262192.522094,148.0
1501262197.522065,148.0
1501262202.533433,148.0
1501262207.533409,148.0
1501262212.5274029,149.0
1501262217.52007,148.0
1501262222.530238,148.0
1501262227.522939,149.0
1501262232.520634,148.0
1501262237.520318,148.0
1501262242.532217,148.0
1501262247.522157,148.0
1501262252.524876,148.0
1501262257.520875,150.0
1501262262.520378,165.0
1501262267.531026,166.0
1501262272.52302,157.0
1501262277.5209599,155.0
1501262282.527749,152.0
1501262287.521059,152.0
1501262292.5230079,152.0
1501262297.525505,151.0
1501262302.521534,150.0
1501262307.529634,150.0
1501262312.542572,149.0
1501262317.756491,149.0
1501262322.623764,148.0
1501262327.521759,148.0
1501262332.521426,147.0
1501262337.535547,147.0
1501262342.53725,147.0
1501262347.521506,147.0
1501262352.522503,147.0
1501262357.532918,149.0
1501262362.525428,147.0
1501262367.522372,168.0
1501262372.522295,146.0
1501262377.522667,144.0
1501262382.542016,143.0
1501262387.520249,142.0
1501262392.520443,141.0
1501262397.520513,150.0
1501262402.530848,139.0
1501262407.5233521,141.0
1501262412.520767,141.0
1501262417.552199,141.0
1501262422.520903,143.0
1501262427.522446,144.0
1501262432.5274491,144.0
1501262442.521184,155.0
1501262447.522185,156.0
1501262452.523748,156.0
1501262457.521471,134.0
1501262467.522101,156.0
1501262472.523012,156.0
1501262477.525399,156.0
1501262482.5219831,156.0
1501262487.5219,156.0
1501262492.531945,156.0
1501262497.524724,156.0
1501262502.522281,134.0
1501262507.839629,135.0
1501262512.5222611,135.0
1501262517.524122,156.0
1501262522.522379,156.0
1501262527.617459,156.0
1501262532.52262,130.0
1501262537.544008,131.0
1501262547.534881,156.0
1501262552.528058,155.0
1501262557.530555,151.0
1501262562.523355,151.0
1501262567.52072,156.0
1501262572.522025,156.0
1501262577.52049,135.0
1501262582.522898,134.0
1501262587.52101,134.0
1501262592.521123,157.0
1501262597.521481,157.0
1501262602.749206,157.0
1501262607.524646,134.0
1501262612.5213099,132.0
1501262617.521513,132.0
1501262622.522862,131.0
1501262627.524096,131.0
1501262632.52171,157.0
1501262637.521626,157.0
1501262642.521825,128.0
1501262647.523597,128.0
1501262652.525949,128.0
1501262657.522114,129.0
1501262662.5220199,130.0
1501262667.532294,146.0
1501262672.525243,159.0
1501262677.522367,153.0
1501262682.5224261,153.0
1501262687.52228,153.0
1501262692.524628,155.0
1501262697.527133,155.0
1501262702.522682,132.0
1501262707.5226731,134.0
1501262712.5333219,133.0
1501262717.523784,144.0
1501262722.520603,153.0
1501262727.520968,147.0
1501262732.520386,147.0
1501262737.523209,146.0
1501262742.521208,151.0
1501262753.628099,152.0
1501262758.628613,153.0
1501262768.633193,153.0
1501262773.626214,153.0
1501262778.62818,137.0
1501262783.641709,138.0
1501262788.632955,142.0
1501262793.63643,149.0
1501262798.644989,159.0
1501262813.625768,144.0
1501262818.627967,144.0
1501262823.6302009,146.0
1501262828.844024,146.0
1501262833.6355839,146.0
1501262838.627721,146.0
1501262843.629928,155.0
1501262848.642554,157.0
1501262853.634931,161.0
1501262858.6290789,157.0
1501262868.642583,143.0
1501262873.634753,141.0
1501262878.628797,139.0
1501262883.6277661,139.0
1501262888.6302629,139.0
1501262893.632591,139.0
1501262898.625463,139.0
1501262903.628594,142.0
1501262908.630333,144.0
1501262913.633043,144.0
1501262918.625745,144.0
1501262923.62835,144.0
1501262928.63261,144.0
1501262933.647359,144.0
1501262938.6260571,144.0
1501262943.627598,144.0
1501262948.632279,147.0
1501262953.635242,146.0
1501262958.626528,146.0
1501262963.628948,147.0
1501262968.632632,146.0
1501262973.634053,147.0
1501262978.627466,146.0
1501262983.629433,144.0
1501262988.642083,144.0
1501262993.719732,142.0
1501262998.627476,141.0
1501263003.630323,141.0
1501263008.64308,141.0
1501263013.754187,141.0
1501263018.634824,141.0
1501263023.63641,141.0
1501263028.633606,144.0
1501263033.636661,144.0
1501263038.6290379,143.0
1501263043.631789,141.0
1501263048.631794,139.0
1501263053.634336,139.0
1501263058.627299,139.0
1501263063.629735,139.0
1501263068.632382,139.0
1501263073.656641,138.0
1501263078.628018,138.0
1501263083.6300569,137.0
1501263088.632857,137.0
1501263093.636286,142.0
1501263098.628385,141.0
1501263103.65001,143.0
1501263108.6335711,144.0
1501263113.626108,144.0
1501263118.6284409,144.0
1501263123.630907,144.0
1501263128.6336389,144.0
1501263133.626392,144.0
1501263138.628701,146.0
1501263143.6337981,144.0
1501263148.633625,151.0
1501263153.627058,143.0
1501263158.648388,142.0
1501263163.631415,151.0
1501263168.633778,143.0
1501263173.6285691,143.0
1501263178.629356,143.0
1501263183.63148,144.0
1501263188.63392,144.0
1501263193.626851,144.0
1501263198.629276,144.0
1501263203.6340551,144.0
1501263208.634031,144.0
1501263213.6342,144.0
1501263218.627098,143.0
1501263223.629622,143.0
1501263228.632246,143.0
1501263233.640631,142.0
1501263238.634818,153.0
1501263243.644641,153.0
1501263248.63343,151.0
1501263253.629613,132.0
1501263258.628783,148.0
1501263264.664003,122.0
1501264411.931829,81.0
1501265350.0549698,79.0
1501265821.561289,74.0
1501266004.5541754,69.0
1501266635.9403126,68.0
1501267342.1814792,72.0
1501267411.8034425,74.0
1501268393.557231,61.0
1501268720.9398968,74.0
1501268981.3118083,81.0
1501269148.9340587,78.0
1501269618.3207955,71.0
1501269847.5558379,74.0
1501270069.1941972,73.0
1501270292.699186,82.0
1501270725.6959436,74.0
1501271112.0757053,66.0
1501271846.0672345,81.0
1501272397.3092701,92.0
1501272778.9383163,82.0
1501272902.685751,73.0
1501273253.1936173,82.0
1501273361.4425535,82.0
1501274000.7028518,76.0
1501274150.2038825,81.0
1501274542.1879058,61.99999999999999
1501274851.4521198,75.0
1501275456.948104,79.0
1501275892.5690231,71.0
1501276343.428797,73.0
1501276474.9410415,74.0
1501276588.3157723,76.0
1501277083.1902997,73.0
1501277343.5554013,74.0
1501277645.0578814,74.0
1501278199.3002236,71.0
1501278369.307069,69.0
1501278516.1779022,69.0
1501278709.4442577,70.0
1501278985.327702,77.0
1501279284.1897821,83.0
1501280059.8292346,67.0
1501304988.814033,87.0
1501304993.824117,104.0
1501305013.84451,161.0
1501305023.839555,156.0
1501305028.842161,155.0
1501305033.846216,160.0
1501305038.848691,161.0
1501305043.843062,162.0
1501305048.842066,162.0
1501305093.84477,162.0
1501305098.8663259,164.0
1501305103.852607,165.0
1501305108.8418589,165.0
1501305113.844139,157.0
1501305118.846256,157.0
1501305123.859509,161.0
1501305133.843086,162.0
1501305143.847139,156.0
1501305148.849006,161.0
1501305153.851168,162.0
1501305158.843894,173.0
1501305163.845749,173.0
1501305198.8502579,155.0
1501305203.8520641,161.0
1501305208.84438,162.0
1501305213.847377,162.0
1501305218.848216,162.0
1501305223.850115,166.0
1501305228.851991,170.0
1501305233.844408,171.0
1501305238.8554611,170.0
1501305253.849269,149.0
1501305258.8512259,153.0
1501305263.845417,153.0
1501305303.848258,144.0
1501305308.849722,148.0
1501305313.8516479,147.0
1501305318.843514,147.0
1501305323.845253,139.0
1501305328.846946,143.0
1501305333.858032,142.0
1501305338.851756,139.0
1501305343.852043,138.0
1501305348.844085,138.0
1501305353.845802,139.0
1501305358.854908,139.0
1501305363.84935,139.0
1501305368.850816,143.0
1501305373.852532,144.0
1501305383.846354,142.0
1501305388.8479319,143.0
1501305393.8493829,143.0
1501305398.852402,146.0
1501305403.853276,148.0
1501305408.843498,148.0
1501305413.843769,141.0
1501305453.84697,139.0
1501305458.8585029,139.0
1501305463.850274,139.0
1501305468.851633,139.0
1501305473.843545,139.0
1501305478.845454,139.0
1501305483.8467011,139.0
1501305488.8483129,139.0
1501305493.849838,139.0
1501305498.85162,139.0
1501305503.843393,141.0
1501305508.844841,139.0
1501305514.047654,149.0
1501305518.8494549,149.0
1501305523.859445,152.0
1501305528.851194,151.0
1501305533.8531299,150.0
1501305538.845634,150.0
1501305543.867508,142.0
1501305548.847781,141.0
1501305553.849202,157.0
1501305573.843427,157.0
1501305578.848527,139.0
1501305583.846568,139.0
1501305588.848154,139.0
1501305593.851884,139.0
1501305598.852353,139.0
1501305603.843148,139.0
1501305623.859242,157.0
1501305659.676961,150.0
1501305664.678431,149.0
1501305669.695506,149.0
1501305799.79482,156.0
1501305804.808616,156.0
1501305809.796357,156.0
1501305814.798222,156.0
1501305819.79464,156.0
1501305829.841919,156.0
1501305834.833451,133.0
1501305839.844793,134.0
1501305844.836317,133.0
1501305849.838022,132.0
1501305854.839806,157.0
1501305859.859556,157.0
1501305909.9016619,157.0
1501305914.902695,161.0
1501305964.9171371,146.0
1501305969.918548,139.0
1501305999.957536,151.0
1501306004.958597,151.0
1501306009.970038,151.0
1501306014.961539,150.0
1501306079.973526,156.0
1501306084.973456,156.0
1501306089.973298,156.0
1501306094.973447,156.0
1501306099.983996,135.0
1501306104.975982,139.0
1501306109.977673,139.0
1501306155.020217,156.0
1501306160.022079,134.0
1501306165.013086,135.0
1501306170.033558,157.0
1501306190.029827,165.0
1501306215.07681,150.0
1501306225.079478,150.0
1501306230.2716131,150.0
1501306235.281402,149.0
1501306240.278447,149.0
1501306245.278385,149.0
1501306250.278257,146.0
1501306255.278183,139.0
1501306260.288527,139.0
1501306265.282065,157.0
1501306270.282946,150.0
1501306275.278635,149.0
1501306280.278792,151.0
1501306285.2788901,150.0
1501306295.329369,151.0
1501306300.320194,152.0
1501306305.322569,153.0
1501306310.327039,153.0
1501306330.3294349,150.0
1501306370.367486,161.0
1501306376.660087,162.0
1501306381.661808,165.0
1501306386.67324,165.0
1501306391.665001,164.0
1501306396.970046,162.0
1501306401.709282,162.0
1501306406.706243,161.0
1501306411.707784,162.0
1501306416.700448,164.0
1501306421.701482,162.0
1501306426.72124,159.0
1501306432.0021539,157.0
1501306436.776697,157.0
1501306441.839492,155.0
1501306451.7284899,121.0
1501306456.727826,120.0
1501306461.7712889,114.0
1501307832.9786189,74.0
1501308702.604175,68.0
1501308921.2229066,83.0
1501309872.2232018,91.0
1501310310.4740703,81.0
1501310622.3647404,78.0
1501311083.977114,82.0
1501311455.36699,70.0
1501312515.2315354,83.0
1501312792.851808,65.0
1501313171.8581183,68.0
1501313872.237334,77.0
1501314003.7455356,61.0
1501314315.3563266,79.0
1501314524.1028962,86.0
1501314910.729994,74.0
1501315101.103346,77.0
1501315462.1195278,81.0
1501315740.494225,73.0
1501316013.7436962,47.0
1501316929.1179965,74.0
1501317339.1228678,77.0
1501317625.6221616,76.0
1501317953.1111877,74.0
1501318298.619729,76.0
1501318628.7456515,74.0
1501318865.862639,74.0
1501319162.3720171,75.0
1501319255.2328706,75.0
1501319554.1185055,74.0
1501320203.6132355,73.0
1501320520.7501254,74.0
1501320726.8755155,73.0
1501321525.8655283,70.0
1501322154.8654282,55.0
1501322417.7405932,74.0
1501322775.9997735,72.0
1501322897.2548687,67.0
1501323899.6234837,90.0
1501324250.1198869,76.0
1501324497.6244466,69.0
1501324829.8634672,82.0
1501325282.381134,75.0
1501325588.8820837,83.0
1501325660.9989939,97.0
1501326994.0024276,101.0
1501327568.373438,89.0
1501328343.4920306,74.0
1501329499.127648,75.0
1501329911.1295693,69.0
1501330251.994159,73.0
1501330504.4958286,82.0
1501330823.8844583,65.0
1501331014.494563,66.0
1501331326.2339957,72.0
1501331712.6101086,66.0
1501331836.3599963,79.0
1501332026.864275,73.0
1501332578.109982,76.0
1501333481.9964485,74.0
1501333927.5020063,71.0
1501333997.1206758,85.0
1501334404.1166618,82.0
1501334859.7589073,74.0
1501335153.383693,75.0
1501335346.5078645,79.0
1501337743.2487774,79.0
1501337905.3755307,69.0
1501338353.2513611,73.0
1501338805.7618475,88.0
1501339287.2596378,82.0
1501339578.249048,130.0
1501340768.1375506,61.0
1501340876.2495794,82.0
1501341581.0076122,83.0
1501342195.2622979,100.0
1501342566.0156856,67.0
1501342851.8819027,79.0
1501342924.0057325,73.0
1501346089.880863,79.0
1501346352.5061443,82.0
1501346538.8941045,65.0
1501348212.258419,70.0
1501348511.0135882,83.0
1501350811.2592096,71.0
1501351006.6449811,78.0
1501352044.7655406,58.0
1501352711.7723055,79.0
1501353203.016547,73.0
1501353471.1475277,74.0
1501353875.8959732,67.0
1501354027.8967924,75.0
1501354447.657211,77.0
1501354854.5142052,80.0
